match_id,tournament,team,player,is_goal,statsbomb_xg,distance_to_goal,shot_angle_deg,minute,under_pressure,first_time,body_part_clean_Head,body_part_clean_Other,shot_type_clean_Set Piece,play_pattern_From Counter,play_pattern_From Free Kick,play_pattern_From Goal Kick,play_pattern_From Keeper,play_pattern_From Kick Off,play_pattern_From Throw In,play_pattern_Other,play_pattern_Regular Play,game_state_level,game_state_trailing,technique_Diving Header,technique_Half Volley,technique_Lob,technique_Normal,technique_Overhead Kick,technique_Volley,n_defenders_in_cone,n_teammates_in_cone,n_opponents_close,goalkeeper_distance,open_goal_angle_ratio,nearest_defender_to_shot_line,pressure_score
3857274,WC2022,Ecuador,Enner Remberto Valencia Lastra,0,0.029882463,25.467822835884505,13.784289075527177,31,0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,2.0,1.0,1.0,21.890865674979604,0.883387031475626,1.075082082062442,0.4225238103404624
3857274,WC2022,Ecuador,Enner Remberto Valencia Lastra,0,0.024015462,12.58769240170731,28.82700341233872,46,1,0,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,2.0,1.0,3.0,7.627581530209948,0.0,0.0579931552745202,1.9055312447895472
3857274,WC2022,Ecuador,Angelo Smit Preciado Quiñónez,0,0.022953799,23.924046480476505,15.586767146318516,47,1,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,4.0,4.0,1.0,21.835979483412235,0.2681485136432587,0.4781799771763412,0.8132755210551958
3857274,WC2022,Ecuador,Pervis Josué Estupiñán Tenorio,0,0.18923391,8.98943824718764,44.63970988515146,47,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,4.0,2.0,4.0,6.7446274915669004,0.8649640614896036,1.3905207039951195,1.2979229412105957
3857274,WC2022,Ecuador,Pervis Josué Estupiñán Tenorio,0,0.08083876,18.14745161172775,19.928469609294105,48,0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,1.0,0.0,1.0,13.920129309744224,0.374302540654659,0.2589895320047305,0.4046255576726283
3857274,WC2022,Ecuador,Enner Remberto Valencia Lastra,1,0.790909,4.428317965096905,83.56353273014273,48,0,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0.0,0.0,0.0,1.345362404707375,1.0,33.26735070803727,0.4081150004873149
3857274,WC2022,Ecuador,Enner Remberto Valencia Lastra,0,0.09564507,18.172781845386247,24.61885606004724,58,0,1,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,1.0,0.0,0.0,15.651836952894696,0.5748555111762569,0.0495246136588855,0.1678151480738567
3857274,WC2022,Ecuador,Gonzalo Jordy Plata Jiménez,0,0.046335444,20.208908926510603,17.85480273308233,58,0,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,2.0,1.0,1.0,17.280046296234275,0.2864114429253822,0.6719808599951339,0.4643916960692074
3857274,WC2022,Ecuador,Michael Steveen Estrada Martínez,0,0.13418972,15.033628969746465,29.57889831273376,63,1,1,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,1.0,0.0,1.0,12.206555615733706,0.7384031576097042,0.5740463608199298,0.7643322829158342
3857274,WC2022,Netherlands,Teun Koopmeiners,0,0.04520454,23.517227727774376,19.29280237750841,65,0,1,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,1.0,1.0,1.0,19.343732835210474,0.5229866919996247,0.5221703910915059,0.8266938683832353
3857274,WC2022,Ecuador,Moisés Isaac Caicedo Corozo,0,0.03323832,19.86454127333425,19.544459130522316,72,1,0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,2.0,1.0,4.0,17.321662737739697,0.0,0.1057160077901702,1.3516538862412957
3857274,WC2022,Ecuador,Angelo Smit Preciado Quiñónez,0,0.007451811,30.50409808533929,12.192703602993015,80,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,5.0,0.0,1.0,28.160255680657453,0.1790626731571463,0.1648958768073703,0.189088534282414
3857274,WC2022,Ecuador,Angelo Smit Preciado Quiñónez,0,0.033830326,21.176638071233118,21.32239918874555,91,0,0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,1.0,0.0,1.0,18.70668329768801,0.4569031880393303,0.4542741849598934,0.6432936565314773
